MANDT,QMNUM,FENUM,COUNTER,QMNUM_Z2,DELIVERPLAN,ACTUALCOMMITDATE,LASTCOMMITDATE,DELIVERPLANHIST,RECOMMITEDHIST,REMARKSRS,TIMESTAMPRS,REMARKSOC,TIMESTAMPOC,REMARKSVM,TIMESTAMPVM,REMARKSSPM,TIMESTAMPSPM,REMARKSPUR,TIMESTAMPPUR,REMARKSLOG,TIMESTAMPLOG,GSIREMARKS,CHANGES,STATUS,PRIORITY,AEDAT,AEUHR,AENAM
100,000313608757,1,1,001001292721,,,,,,,,,,Cloturer : Shields (Refus RMA),29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,29-05-2024,L'amenageur remonte un dysfonctionnement sur les ODU RTN380AX High,29-05-2024,L'amenageur remonte un dysfonctionnement sur les ODU RTN380AX High/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,20-07-2024,00:53:03,NHS_BATCH
100,000313608757,2,1,001001292722,,,,,,,,,,Cloturer : Shields (Refus RMA),29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,29-05-2024,L'amenageur remonte un dysfonctionnement sur les ODU RTN380AX Low,29-05-2024,L'amenageur remonte un dysfonctionnement sur les ODU RTN380AX Low/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,20-07-2024,00:53:03,NHS_BATCH
100,000313609288,1,1,001001288676,,,,,,,,,,,,,,,,,,,,,,,,
100,000313609343,1,1,001001288459,,,,,,,,,,,,,,,,,,,,,,,,
100,000313609577,1,1,001001294121,,,,,,,,,,,,,,,,,,,,,,,,
100,000313609581,1,1,001001294126,,,,,,,,,,,,,,,,,,,,,,,,
100,000313609582,1,1,001001294124,,,,,,,,,,,,,,,,,,,,,,,,
100,000313609752,1,1,001001430027,,,,,,,,,,,,,,,,,,,,,,,,
100,000313609986,1,1,001001420627,,,,,,,,GOLDEN_UNIT,29-04-2025,,,,,,,,,,,5,,29-04-2025,20:04:47,NHSITPM03
100,000313610232,1,1,,,,,,,,,,,,,Probleme fonctionnel,30-07-2024,Fournisseur,30-05-2024,Dysfonctionnement de la carte UMPTE2 Reuse,30-05-2024,Dysfonctionnement de la carte UMPTE2 Reuse/Probleme fonctionnel/Fournisseur,,,,30-07-2024,15:59:14,NHSFRSPM30
100,000313610359,1,1,001001429524,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611493,1,1,001001326788,,,,,,,,,,Cloturer : Echange Standard,23-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,31-05-2024,L'amenageur remonte un dysfonctionnement du chassis/carte ERi BB6631,31-05-2024,L'amenageur remonte un dysfonctionnement du chassis/carte ERi BB6631/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,22-10-2024,02:14:59,NHS_BATCH
100,000313611575,1,1,001001290064,,,,,,,,,,Cloturer : Echange Standard,29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,31-05-2024,Dysfonctionnement du chassis/carte ERI 6641 remonte par l'amenageur,31-05-2024,Dysfonctionnement du chassis/carte ERI 6641 remonte par l'amenageur/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,20-07-2024,00:53:03,NHS_BATCH
100,000313611582,1,1,001001286978,,,,,,,,,,Cloturer : Shields (Refus RMA),29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,31-05-2024,Dysfonctionnement de la carte radio UBBPG2 remonte par l'amenageur,31-05-2024,Dysfonctionnement de la carte radio UBBPG2 remonte par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,20-07-2024,00:53:03,NHS_BATCH
100,000313611721,1,1,001001286238,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611726,1,1,001001286234,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611753,1,1,001001286224,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611762,1,1,001001287372,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611763,1,1,001001286230,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611767,1,1,001001283046,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611777,1,1,001001287375,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611789,1,1,001001290023,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611872,1,1,001001287804,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611894,1,1,001001287624,,,,,,,,,,,,,,,,,,,,,,,,
100,000313611901,1,1,001001285205,,,,,,,,,,,,,,,,,,,,,,,,
100,000313612033,1,1,001001287634,,,,,,,,,,,,,,,,,,,,,,,,
100,000313612035,1,1,001001287369,,,,,,,,,,,,,,,,,,,,,,,,
100,000313612043,1,1,001001287632,,,,,,,,,,,,,,,,,,,,,,,,
100,000313612053,1,1,001001284732,,,,,,,,,,,,,,,,,,,,,,,,
100,000313612062,1,1,001001293347,,,,,,,,,,Cloturer : Echange Standard,29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,03-06-2024,RRU Eri 2460 indique dysfonctionnel par l'amenenageur,03-06-2024,RRU Eri 2460 indique dysfonctionnel par l'amenenageur/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,27-07-2024,00:41:31,NHS_BATCH
100,000313612097,1,1,001001286975,,,,,,,,,,,,,,,,,,,,,,,,
100,000313612100,1,1,001001287374,,,,,,,,,,,,,,,,,,,,,,,,
100,000313613125,1,1,001001291429,,,,,,,,,,Cloturer : Echange Standard,29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,03-06-2024,Dysfonctionnement du RRU Eri 2460 remonte par l'amenageur,03-06-2024,Dysfonctionnement du RRU Eri 2460 remonte par l'amenageur/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,27-07-2024,00:41:31,NHS_BATCH
100,000313614079,1,1,001001388787,,,,,,,,GOLDEN_UNIT,20-02-2025,,,,,,,,,,,5,,20-02-2025,11:40:29,NHSITPM03
100,000313614292,1,1,001001317803,,,,,,,,,,Cloturer : Piece Bonne,25-09-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,16-07-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH,04-06-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH/Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,14-09-2024,01:09:24,NHS_BATCH
100,000313614292,2,1,001001317804,,,,,,,,,,Cloturer : Piece Bonne,25-09-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,16-07-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH,04-06-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH/Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,14-09-2024,01:09:24,NHS_BATCH
100,000313614292,3,1,001001317805,,,,,,,,,,Cloturer : Piece Bonne,25-09-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,16-07-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH,04-06-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH/Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,14-09-2024,01:09:24,NHS_BATCH
100,000313614292,4,1,001001317806,,,,,,,,,,Cloturer : Piece Bonne,25-09-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,16-07-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH,04-06-2024,Changement SFP FH Ericsson necessaire suite a transition SFP FH/Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,14-09-2024,01:09:24,NHS_BATCH
100,000313614392,1,1,001001365672,,,,,,,,,,Cloturer : Shields (Refus RMA),19-02-2025,Probleme fonctionnel,30-07-2024,Fournisseur,04-06-2024,Probleme de liaison entre le CSG et l'IDU,04-06-2024,Probleme de liaison entre le CSG et l'IDU/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,20-02-2025,00:09:29,NHS_BATCH
100,000313615199,1,1,001001294123,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615200,1,1,001001300346,,,,,,,,,,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,04-06-2024,Dysfonctionnement de la carte radio Huawei UMPTG2,04-06-2024,Dysfonctionnement de la carte radio Huawei UMPTG2/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,23-08-2024,01:17:31,NHS_BATCH
100,000313615210,1,1,001001294125,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615268,1,1,001001298383,,,,,,,,,,Cloturer : Shields (COMSCOPE),29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,04-06-2024,Dysfonctionnement du TMA 800/900 remonte par l'amenageur,04-06-2024,Dysfonctionnement du TMA 800/900 remonte par l'amenageur/Cloturer : Shields (COMSCOPE)/Probleme fonctionnel/Fournisseur,,5M,,24-07-2024,00:48:13,NHS_BATCH
100,000313615492,1,1,001001286291,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615553,1,1,001001288214,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615710,1,1,001001293981,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615766,1,1,001001280000,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615767,1,1,001001317363,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615768,1,1,001001342370,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615769,1,1,001001289173,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615771,1,1,001001284062,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615772,1,1,001001279998,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615773,1,1,001001295719,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615774,1,1,001001295717,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615787,1,1,001001290749,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615807,1,1,001001286974,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615927,1,1,001001284063,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615928,1,1,001001454261,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615951,1,1,001001283001,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615956,1,1,001001287357,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615962,1,1,001001290018,,,,,,,,,,,,,,,,,,,,,,,,
100,000313615981,1,1,001001287355,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616042,1,1,001001294120,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616044,1,1,001001286955,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616051,1,1,001001294115,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616056,1,1,001001294118,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616061,1,1,001001294104,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616100,1,1,001001329924,,,,,,,,,,Cloturer : Shields (Refus RMA),23-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,04-06-2024,Mot de passe NOK sur carte radio REUSE,04-06-2024,Mot de passe NOK sur carte radio REUSE/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,24-10-2024,02:08:36,NHS_BATCH
100,000313616131,1,1,001001316809,,,,,,,,,,Cloturer : Echange Standard,23-10-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de canal sous Bande FH Huawei,04-06-2024,Changement de canal sous Bande FH Huawei/Cloturer : Echange Standard/Changement de FH/BYTEL,,5M,,15-10-2024,02:10:01,NHS_BATCH
100,000313616131,2,1,001001316810,,,,,,,,,,Cloturer : Echange Standard,23-10-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de canal sous Bande FH Huawei,04-06-2024,Changement de canal sous Bande FH Huawei/Cloturer : Echange Standard/Changement de FH/BYTEL,,5M,,15-10-2024,02:10:01,NHS_BATCH
100,000313616196,1,1,001001284269,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616199,1,1,001001282314,,,,,,,,,,,,,,,,,,,,,,,,
100,000313616848,1,1,001001284080,,,,,,,,,,Cloturer : Shields (Refus RMA),13-09-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,05-06-2024,Modification des bases apr#s exp#dition de l'APL initiale,05-06-2024,Modification des bases apr#s exp#dition de l'APL initiale/Cloturer : Shields (Refus RMA)/Rajout en accord avec DCI/Do infra / SCM/MMO,,5M,,08-10-2024,01:53:11,NHS_BATCH
100,000313616869,1,1,001001285354,,,,,,,,4514326716/465,25-09-2024,LOTE_295,24-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:39,NHSESLO01
100,000313617115,1,1,001001317539,,,,,,,,,,CQS1546809/RMA Beantragung,10-09-2024,,,,,,,CQS1546809/RMA Beantragung,,5,,10-09-2024,10:42:31,NHSSPRI03
100,000313617118,1,1,001001310074,,,,,,,,,,Cloturer : Shields (Article monte),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,05-06-2024,Antenne 5G TDD H.S sur site,05-06-2024,Antenne 5G TDD H.S sur site/Cloturer : Shields (Article monte)/Probleme fonctionnel/Fournisseur,,5M,,23-08-2024,01:17:32,NHS_BATCH
100,000313617372,1,1,001001288384,,,,,,,,,,,,,,,,,,,,,,,,
100,000313617480,1,1,001001287821,,,,,,,,,,,,,,,,,,,,,,,,
100,000313617651,1,1,001001284061,,,,,,,,,,,,,,,,,,,,,,,,
100,000313617667,1,1,001001284044,,,,,,,,,,,,,,,,,,,,,,,,
100,000313617672,1,1,001001284278,,,,,,,,,,,,,,,,,,,,,,,,
100,000313617683,1,1,001001284274,,,,,,,,,,,,,,,,,,,,,,,,
100,000313617790,1,1,001001284082,,,,,,,,,,Cloturer : Shields (Refus RMA),29-07-2024,Dommage physique,30-07-2024,MMO,06-06-2024,Vis de fixation casse a  l'interieur lors de l'assemblage,06-06-2024,Vis de fixation casse a  l'interieur lors de l'assemblage/Cloturer : Shields (Refus RMA)/Dommage physique/MMO,,5M,,20-07-2024,00:53:03,NHS_BATCH
100,000313617881,1,1,001001430457,,,,,,,,,,,,,,,,,,,,,,,,
100,000313618954,1,1,001001289578,,,,,,,,,,,,,,,,,,,,,,,,
100,000313618962,1,1,001001284232,,,,,,,,,,,,,,,,,,,,,,,,
100,000313618967,1,1,001001288271,,,,,,,,,,,,,,,,,,,,,,,,
100,000313618974,1,1,001001284265,,,,,,,,,,,,,,,,,,,,,,,,
100,000313618982,1,1,001001288281,,,,,,,,,,,,,,,,,,,,,,,,
100,000313618997,1,1,001001294112,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620262,1,1,001001288329,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620286,1,1,001001335298,,,,,,,,,,Cloturer : Shields (Refus RMA),25-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,07-06-2024,SFP RRU remonte H.S par l'amenageur,07-06-2024,SFP RRU remonte H.S par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,25-10-2024,02:25:56,NHS_BATCH
100,000313620286,2,1,,,,,,,,,"Produit absent du colis retour MMO r#ceptionn# le 01/10 - mail A.K. le04/10, attente d#cision BYTEL",13-11-2024,Cloturer : Go BYTEL cloture le 22/01/2025,22-01-2025,Probleme fonctionnel,13-11-2024,Fournisseur,07-06-2024,SFP RRU remonte H.S par l'amenageur,13-11-2024,SFP RRU remonte H.S par l'amenageur/Cloturer : Go BYTEL cloture le 22/01/2025/Probleme fonctionnel/Fournisseur,,,,22-01-2025,11:27:10,NHSFRSPM30
100,000313620288,1,1,001001288404,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620301,1,1,001001288934,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620372,1,1,001001300347,,,,,,,,,,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,07-06-2024,Carte radio UMPTG2 remonte dysfonctionnel par l'amenageur,07-06-2024,Carte radio UMPTG2 remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,23-08-2024,01:17:32,NHS_BATCH
100,000313620397,1,1,001001285183,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620412,1,1,001001287820,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620420,1,1,001001284712,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620421,1,1,001001294135,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620933,1,1,001001287815,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620964,1,1,001001284716,,,,,,,,,,,,,,,,,,,,,,,,
100,000313620976,1,1,001001294130,,,,,,,,,,,,,,,,,,,,,,,,
100,000313621135,1,1,001001294134,,,,,,,,,,,,,,,,,,,,,,,,
100,000313621340,1,1,001001306064,,,,,,,,,,Cloturer : Echange Standard,23-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,07-06-2024,SFP FH indiquez H.S par l'amenageur,07-06-2024,SFP FH indiquez H.S par l'amenageur/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,22-10-2024,02:15:00,NHS_BATCH
100,000313621340,2,1,001001361842,,,,,,,,"Produit absent du colis retour MMO r#ceptionn# le 06/08 - mail A.K. le04/10, attente d#cision BYTEL",13-11-2024,Cloturer : Piece Bonne,23-12-2024,Probleme fonctionnel,13-11-2024,Fournisseur,07-06-2024,SFP FH remonte H.S par l'amenageur,13-11-2024,SFP FH remonte H.S par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,10-01-2025,01:20:44,NHS_BATCH
100,000313621343,1,1,001001306065,,,,,,,,,,Cloturer : Shields (Refus RMA),13-09-2024,Probleme fonctionnel,30-07-2024,Fournisseur,07-06-2024,ODU indiquez H.S par l'amenageur,07-06-2024,ODU indiquez H.S par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,17-09-2024,01:47:17,NHS_BATCH
100,000313621343,2,1,001001306066,,,,,,,,,,Cloturer : Piece Bonne,27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,07-06-2024,ODU indiquez H.S par l'amenageur,07-06-2024,ODU indiquez H.S par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,09-08-2024,09:28:09,NHS_BATCH
100,000313621626,1,1,001001423541,,,,,,,,UNITA’ TROVATA,04-07-2025,,,,,,,,,,,5,,04-07-2025,08:49:51,NHSITPM03
100,000313622703,1,1,001001290398,,,,,,,,,,,,,,,,,,,,,,,,
100,000313622896,1,1,001001290399,,,,,,,,,,,,,,,,,,,,,,,,
100,000313622907,1,1,001001288460,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623065,1,1,001001288453,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623076,1,1,001001290748,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623108,1,1,001001289738,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623150,1,1,001001429094,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623153,1,1,001001290403,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623166,1,1,001001294131,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623170,1,1,001001294145,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623178,1,1,001001293284,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623256,1,1,001001289741,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623312,1,1,001001286201,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623403,1,1,001001287837,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623408,1,1,001001290401,,,,,,,,,,,,,,,,,,,,,,,,
100,000313623544,1,1,001001335299,,,,,,,,,,Cloturer : Piece Bonne,23-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,22-10-2024,02:15:00,NHS_BATCH
100,000313623544,2,1,001001335300,,,,,,,,,,Cloturer : Piece Bonne,23-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,22-10-2024,02:15:00,NHS_BATCH
100,000313623544,3,1,001001335301,,,,,,,,,,Cloturer : Piece Bonne,23-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,22-10-2024,02:15:01,NHS_BATCH
100,000313623544,4,1,001001335302,,,,,,,,,,Cloturer : Shields (Refus RMA),25-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,25-10-2024,02:25:57,NHS_BATCH
100,000313623544,5,1,001001335303,,,,,,,,,,Cloturer : Shields (Refus RMA),25-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,25-10-2024,02:25:57,NHS_BATCH
100,000313623544,6,1,001001335304,,,,,,,,,,Cloturer : Shields (Refus RMA),25-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,25-10-2024,02:25:57,NHS_BATCH
100,000313623544,7,1,001001335305,,,,,,,,,,Cloturer : Shields (Refus RMA),25-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,25-10-2024,02:25:57,NHS_BATCH
100,000313623544,8,1,001001335306,,,,,,,,,,Cloturer : Shields (Refus RMA),25-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur,10-06-2024,SFP RRU remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,25-10-2024,02:25:57,NHS_BATCH
100,000313623990,1,1,001001285334,,,,,,Development TD needed 21.6.24,21-06-2024,,,,,,,,,,,Development TD needed 21.6.24,,5A,,21-06-2024,14:05:37,NHS050084
100,000313624200,1,1,001001308791,,,,,,,,,,Cloturer : Shields (Refus RMA),13-09-2024,Probleme fonctionnel,30-07-2024,Fournisseur,11-06-2024,Carte radio Huawei UMPTG2 remonte dysfonctionnel lors de la MEL,11-06-2024,Carte radio Huawei UMPTG2 remonte dysfonctionnel lors de la MEL/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,17-09-2024,01:47:17,NHS_BATCH
100,000313624788,1,1,001001285194,,,,,,,,,,,,,,,,,,,,,,,,
100,000313624814,1,1,001001293531,,,,,,TD development,11-07-2024,,,,,,,,,,,TD development,,3,,11-07-2024,11:34:27,SAPPIRFC
100,000313624959,1,1,001001294142,,,,,,,,,,,,,,,,,,,,,,,,
100,000313625022,1,1,001001287424,,,,,,,,,,,,,,,,,,,,,,,,
100,000313625073,1,1,001001288282,,,,,,,,,,,,,,,,,,,,,,,,
100,000313625100,1,1,001001288423,,,,,,,,,,,,,,,,,,,,,,,,
100,000313625107,1,1,001001343564,,,,,,,,CTDI : Codage antennaire necessaire/CTDI : Codage antennaire necessaire,12-06-2024,Cloturer : Stockage 40N (Projet Serialisation),19-02-2025,Probleme fonctionnel,30-07-2024,Fournisseur,11-06-2024,Dysfonctionnement du moteur RET sur l'antenne radio JAYBEAM,11-06-2024,Dysfonctionnement du moteur RET sur l'antenne radio JAYBEAM/Cloturer : Stockage 40N (Projet Serialisation)/Probleme fonctionnel/Fournisseur,,5M,,20-02-2025,00:09:29,NHS_BATCH
100,000313625107,2,1,001001343565,,,,,,,,CTDI : Codage antennaire necessaire,12-06-2024,Cloturer : Stockage 40N (Projet Serialisation),19-02-2025,Probleme fonctionnel,30-07-2024,Fournisseur,11-06-2024,Dysfonctionnement du moteur RET sur l'antenne radio JAYBEAM,11-06-2024,Dysfonctionnement du moteur RET sur l'antenne radio JAYBEAM/Cloturer : Stockage 40N (Projet Serialisation)/Probleme fonctionnel/Fournisseur,,5M,,20-02-2025,00:09:29,NHS_BATCH
100,000313625159,1,1,001001287838,,,,,,,,,,,,,,,,,,,,,,,,
100,000313625172,1,1,001001293348,,,,,,,,,,Cloturer : Echange Standard,29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,11-06-2024,La carte radio ERI MOD BB6631 est indique dysfonctionnel par l'amenageur,11-06-2024,La carte radio ERI MOD BB6631 est indique dysfonctionnel par l'amenageur/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,27-07-2024,00:41:32,NHS_BATCH
100,000313625217,1,1,001001293808,,,,,,,,,,Cloturer : Echange Standard,27-08-2024,Probleme Kitting,05-12-2024,Fournisseur,12-06-2024,Manque connecteur ODU dans le KIT - Kit non ouvert avant expedition,11-06-2024,Manque connecteur ODU dans le KIT - Kit non ouvert avant expedition/Cloturer : Echange Standard/Probleme Kitting/Fournisseur,,5M,,15-08-2024,01:25:07,NHS_BATCH
100,000313625218,1,1,001001297046,,,,,,,,CTDI : Codage antennaire necessaire,11-06-2024,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,12-06-2024,Antenne radio HUA 065X AOC4518R07v07 XXXXXXXX remonte dysfonctionnel par l'amenageur,11-06-2024,Antenne radio HUA 065X AOC4518R07v07 XXXXXXXX remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,09-08-2024,09:28:09,NHS_BATCH
100,000313625226,1,1,001001292723,,,,,,,,,,Cloturer : Shields (Refus RMA),29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,12-06-2024,Carte radio Huawei UBBPG2 remonte dysfonctionnel par l'amenageur,11-06-2024,Carte radio Huawei UBBPG2 remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,20-07-2024,00:53:03,NHS_BATCH
100,000313625284,1,1,001001292724,,,,,,,,,,Cloturer : Echange Standard,27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,11-06-2024,RRU Huawei 5516 1800-2100MHz indique dysfonctionnel par l'amenageur,11-06-2024,RRU Huawei 5516 1800-2100MHz indique dysfonctionnel par l'amenageur/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,11-08-2024,01:34:10,NHS_BATCH
100,000313626031,1,1,001001291430,,,,,,,,,,Cloturer : Piece Bonne,12-07-2024,Changement de FH,05-12-2024,MMO,12-06-2024,Changement de diametre des antennes FH,12-06-2024,Changement de diametre des antennes FH/Cloturer : Piece Bonne/Changement de FH/MMO,,5M,,11-07-2024,01:25:11,NHS_BATCH
